,0,1,2,3,4
713,-92.86999999999635,-847.5179583332751,-146.63001835663002,-442.81923437497824,-387.75731125790725
714,-92.85999999999635,-847.358499999941,-146.5932202797066,-442.7594374999782,-387.7082369865023
715,-92.84999999999634,-847.1989583332742,-146.5564029720142,-442.6996093749781,-387.65913873939274
716,-92.83999999999634,-847.0393333332753,-146.51956643355308,-442.6397499999781,-387.61001651657807
717,-92.82999999999633,-846.8796249999422,-146.48271066432235,-442.579859374978,-387.5608703180593
718,-92.81999999999633,-846.7198333332748,-146.44583566432223,-442.519937499978,-387.51170014383604
719,-92.80999999999632,-846.5599583332746,-146.40894143355297,-442.459984374978,-387.46250599390754
720,-92.79999999999632,-846.399999999941,-146.3720279720143,-442.3999999999779,-387.41328786827506
721,-92.78999999999631,-846.2399583332739,-146.33509527970648,-442.3399843749779,-387.3640457669379
722,-92.7799999999963,-846.079833333274,-146.29814335662968,-442.27993749997785,-387.31477968989583
723,-92.7699999999963,-845.9196249999399,-146.2611722027833,-442.21985937497783,-387.26548963714896
724,-92.7599999999963,-845.7593333332729,-146.22418181816798,-442.1597499999778,-387.2161756086981
725,-92.74999999999629,-845.5989583332741,-146.18717220278347,-442.0996093749778,-387.1668376045423
726,-92.73999999999629,-845.438499999941,-146.1501433566298,-442.0394374999777,-387.1174756246819
727,-92.72999999999628,-845.2779583332735,-146.11309527970653,-441.97923437497764,-387.06808966911666
728,-92.71999999999628,-845.1173333332735,-146.07602797201412,-441.91899999997753,-387.01867973784704
729,-92.70999999999627,-844.9566249999398,-146.0389414335525,-441.8587343749775,-386.96924583087275
730,-92.69999999999627,-844.7958333332726,-146.00183566432173,-441.7984374999775,-386.9197879481938
731,-92.68999999999626,-844.6349583332728,-145.96471066432179,-441.7381093749775,-386.8703060898103
732,-92.67999999999626,-844.4739999999401,-145.92756643355267,-441.6777499999774,-386.8208002557221
733,-92.66999999999625,-844.3129583332733,-145.8904029720142,-441.6173593749774,-386.7712704459294
734,-92.65999999999624,-844.1518333332729,-145.8532202797063,-441.5569374999774,-386.7217166604317
735,-92.64999999999624,-843.9906249999398,-145.81601835662948,-441.4964843749773,-386.67213889923
736,-92.63999999999623,-843.8293333332724,-145.77879720278307,-441.43599999997724,-386.62253716232345
737,-92.62999999999623,-843.6679583332723,-145.74155681816768,-441.37548437497725,-386.5729114497116
738,-92.61999999999622,-843.5064999999386,-145.70429720278315,-441.3149374999772,-386.5232617613961
739,-92.60999999999622,-843.3449583332715,-145.667018356629,-441.2543593749771,-386.4735880973756
740,-92.59999999999621,-843.1833333332715,-145.6297202797061,-441.193749999977,-386.4238904576509
741,-92.58999999999621,-843.0216249999389,-145.59240297201384,-441.1331093749771,-386.3741688422207
742,-92.5799999999962,-842.859833333272,-145.5550664335522,-441.07243749997696,-386.32442325108633
743,-92.5699999999962,-842.6979583332717,-145.51771066432138,-441.011734374977,-386.2746536842475
744,-92.5599999999962,-842.5359999999386,-145.4803356643214,-440.95099999997694,-386.22486014170374
745,-92.54999999999619,-842.3739583332712,-145.44294143355202,-440.8902343749769,-386.1750426234557
746,-92.53999999999618,-842.211833333271,-145.4055279720135,-440.82943749997685,-386.125201129503
747,-92.52999999999618,-842.0496249999374,-145.36809527970578,-440.7686093749768,-386.0753356598455
748,-92.51999999999617,-841.8873333332717,-145.33064335662914,-440.7077499999768,-386.0254462144831
749,-92.50999999999617,-841.7249583332718,-145.2931722027831,-440.64685937497666,-385.97553279341656
750,-92.49999999999616,-841.5624999999377,-145.25568181816746,-440.58593749997664,-385.9255953966455
751,-92.48999999999616,-841.3999583332709,-145.21817220278285,-440.52498437497655,-385.87563402416936
752,-92.47999999999615,-841.2373333332705,-145.18064335662888,-440.46399999997647,-385.8256486759887
753,-92.46999999999615,-841.0746249999373,-145.14309527970576,-440.40298437497654,-385.77563935210367
754,-92.45999999999614,-840.9118333332699,-145.10552797201345,-440.3419374999765,-385.72560605251425
755,-92.44999999999614,-840.7489583332698,-145.06794143355174,-440.2808593749764,-385.6755487772193
756,-92.43999999999613,-840.5859999999361,-145.0303356643209,-440.2197499999764,-385.62546752622035
757,-92.42999999999613,-840.4229583332706,-144.99271066432107,-440.1586093749764,-385.57536229951677
758,-92.41999999999612,-840.2598333332706,-144.95506643355188,-440.09743749997637,-385.5252330971084
759,-92.40999999999612,-840.0966249999365,-144.9174029720133,-440.03623437497623,-385.47507991899573
760,-92.39999999999611,-839.9333333332696,-144.87972027970554,-439.9749999999762,-385.42490276517833
761,-92.3899999999961,-839.7699583332692,-144.8420183566286,-439.91373437497623,-385.37470163565615
762,-92.3799999999961,-839.6064999999361,-144.80429720278252,-439.85243749997613,-385.324476530429
763,-92.3699999999961,-839.4429583332687,-144.76655681816686,-439.79110937497603,-385.2742274494979
764,-92.35999999999609,-839.2793333332701,-144.72879720278263,-439.7297499999761,-385.22395439286214
765,-92.34999999999609,-839.1156249999365,-144.69101835662863,-439.66835937497603,-385.1736573605216
766,-92.33999999999608,-838.9518333332693,-144.65322027970544,-439.60693749997597,-385.1233363524761
767,-92.32999999999608,-838.7879583332694,-144.6154029720133,-439.54548437497596,-385.0729913687264
768,-92.31999999999607,-838.6239999999352,-144.57756643355157,-439.48399999997594,-385.02262240927195
769,-92.30999999999607,-838.4599583332683,-144.53971066432067,-439.4224843749758,-384.9722294741126
770,-92.29999999999606,-838.295833333268,-144.50183566432057,-439.36093749997576,-384.92181256324903
771,-92.28999999999606,-838.1316249999348,-144.46394143355133,-439.2993593749758,-384.87137167668084
772,-92.27999999999605,-837.9673333332674,-144.42602797201272,-439.2377499999757,-384.82090681440803
773,-92.26999999999605,-837.8029583332689,-144.38809527970534,-439.1761093749756,-384.77041797643034
774,-92.25999999999604,-837.6384999999352,-144.35014335662837,-439.11443749997557,-384.7199051627481
775,-92.24999999999604,-837.473958333268,-144.31217220278225,-439.0527343749755,-384.6693683733615
776,-92.23999999999603,-837.3093333332681,-144.27418181816674,-438.9909999999755,-384.6188076082697
777,-92.22999999999602,-837.144624999934,-144.23617220278206,-438.92923437497547,-384.5682228674739
778,-92.21999999999602,-836.9798333332672,-144.19814335662798,-438.86743749997544,-384.5176141509733
779,-92.20999999999601,-836.8149583332668,-144.16009527970496,-438.80560937497535,-384.4669814587682
780,-92.19999999999601,-836.6499999999351,-144.122027972013,-438.74374999997536,-384.41632479085814
781,-92.189999999996,-836.4849583332677,-144.08394143355122,-438.6818593749753,-384.3656441472436
782,-92.179999999996,-836.3198333332675,-144.04583566432046,-438.6199374999752,-384.3149395279246
783,-92.169999999996,-836.154624999934,-144.00771066432037,-438.5579843749752,-384.2642109329006
784,-92.15999999999599,-835.9893333332668,-143.96956643355108,-438.4959999999752,-384.2134583621723
785,-92.14999999999598,-835.8239583332669,-143.93140297201262,-438.43398437497507,-384.16268181573946
786,-92.13999999999598,-835.6584999999327,-143.89322027970476,-438.37193749997505,-384.11188129360204
787,-92.12999999999597,-835.4929583332658,-143.85501835662777,-438.309859374975,-384.0610567957593
788,-92.11999999999597,-835.3273333332654,-143.8167972027816,-438.24774999997504,-384.0102083222127
789,-92.10999999999596,-835.1616249999338,-143.77855681816646,-438.1856093749749,-383.9593358729614
790,-92.09999999999596,-834.9958333332664,-143.74029720278173,-438.1234374999749,-383.90843944800554
791,-92.08999999999595,-834.8299583332663,-143.70201835662783,-438.06123437497496,-383.8575190473445
792,-92.07999999999595,-834.6639999999327,-143.66372027970476,-437.99899999997484,-383.8065746709792
793,-92.06999999999594,-834.4979583332655,-143.62540297201232,-437.9367343749748,-383.75560631890926
794,-92.05999999999594,-834.3318333332656,-143.58706643355072,-437.8744374999747,-383.7046139911345
795,-92.04999999999593,-834.1656249999314,-143.54871066431994,-437.8121093749746,-383.65359768765563
796,-92.03999999999593,-833.9993333332661,-143.5103356643202,-437.7497499999746,-383.60255740847185
797,-92.02999999999592,-833.8329583332657,-143.47194143355085,-437.68735937497456,-383.5514931535835
798,-92.01999999999592,-833.6664999999325,-143.43352797201237,-437.6249374999746,-383.50040492299
799,-92.00999999999591,-833.4999583332651,-143.39509527970446,-437.5624843749745,-383.44929271669275
800,-91.99999999999591,-833.333333333265,-143.35664335662764,-437.4999999999744,-383.3981565346906
801,-91.9899999999959,-833.1666249999314,-143.31817220278143,-437.4374843749744,-383.3469963769834
802,-91.9799999999959,-832.9998333332642,-143.2796818181658,-437.3749374999744,-383.295812243572
803,-91.96999999999589,-832.8329583332643,-143.24117220278126,-437.3123593749744,-383.24460413445576
804,-91.95999999999589,-832.6659999999301,-143.2026433566273,-437.24974999997426,-383.19337204963523
805,-91.94999999999588,-832.4989583332648,-143.1640952797044,-437.1871093749742,-383.14211598910964
806,-91.93999999999588,-832.3318333332644,-143.12552797201215,-437.12443749997414,-383.0908359528795
807,-91.92999999999587,-832.1646249999312,-143.0869414335505,-437.0617343749742,-383.03953194094527
808,-91.91999999999587,-831.9973333332639,-143.04833566431967,-436.9989999999741,-382.9882039533058
809,-91.90999999999586,-831.8299583332637,-143.00971066431967,-436.936234374974,-382.93685198996195
810,-91.89999999999586,-831.6624999999301,-142.97106643355028,-436.873437499974,-382.8854760509135
811,-91.88999999999585,-831.494958333263,-142.93240297201174,-436.810609374974,-382.83407613616043
812,-91.87999999999585,-831.3273333332645,-142.89372027970444,-436.74774999997385,-382.78265224570265
813,-91.86999999999584,-831.1596249999304,-142.85501835662734,-436.6848593749739,-382.73120437954043
814,-91.85999999999584,-830.9918333332635,-142.8162972027811,-436.6219374999739,-382.6797325376736
815,-91.84999999999583,-830.8239583332631,-142.77755681816566,-436.55898437497376,-382.62823672010165
816,-91.83999999999583,-830.6559999999299,-142.73879720278106,-436.49599999997366,-382.5767169268256
817,-91.82999999999582,-830.4879583332626,-142.70001835662706,-436.43298437497367,-382.525173157845
818,-91.81999999999582,-830.3198333332624,-142.6612202797039,-436.36993749997373,-382.47360541315953
819,-91.80999999999581,-830.1516249999288,-142.6224029720116,-436.3068593749736,-382.4220136927692
820,-91.7999999999958,-829.9833333332616,-142.5835664335499,-436.2437499999735,-382.3703979966748
821,-91.7899999999958,-829.8149583332632,-142.54471066431944,-436.18060937497347,-382.3187583248756
822,-91.7799999999958,-829.6464999999291,-142.5058356643194,-436.1174374999734,-382.26709467737146
823,-91.76999999999579,-829.4779583332622,-142.46694143354998,-436.0542343749734,-382.21540705416294
824,-91.75999999999578,-829.3093333332617,-142.4280279720114,-435.99099999997344,-382.16369545525015
825,-91.74999999999578,-829.1406249999286,-142.38909527970384,-435.9277343749734,-382.1119598806324
826,-91.73999999999577,-828.9718333332612,-142.3501433566267,-435.8644374999733,-382.06020033030967
827,-91.72999999999577,-828.8029583332611,-142.3111722027806,-435.8011093749732,-382.0084168042827
828,-91.71999999999576,-828.633999999929,-142.27218181816534,-435.73774999997323,-381.9566093025513
829,-91.70999999999576,-828.4649583332618,-142.23317220278068,-435.67435937497316,-381.9047778251152
830,-91.69999999999575,-828.295833333262,-142.19414335662688,-435.61093749997315,-381.85292237197393
831,-91.68999999999575,-828.1266249999278,-142.1550952797037,-435.547484374973,-381.80104294312866
832,-91.67999999999574,-827.9573333332609,-142.1160279720113,-435.4839999999729,-381.7491395385786
833,-91.66999999999574,-827.7879583332605,-142.07694143354956,-435.42048437497294,-381.6972121583236
834,-91.65999999999573,-827.6184999999273,-142.03783566431886,-435.35693749997296,-381.6452608023645
835,-91.64999999999573,-827.44895833326,-141.99871066431876,-435.29335937497285,-381.5932854707006
836,-91.63999999999572,-827.2793333332597,-141.95956643354953,-435.2297499999728,-381.5412861633323
837,-91.62999999999572,-827.1096249999276,-141.92040297201132,-435.1661093749728,-381.48926288025876
838,-91.61999999999571,-826.9398333332605,-141.8812202797035,-435.1024374999728,-381.4372156214812
839,-91.60999999999571,-826.7699583332605,-141.84201835662654,-435.03873437497265,-381.3851443869988
840,-91.5999999999957,-826.5999999999271,-141.8027972027804,-434.9749999999726,-381.33304917681124
841,-91.5899999999957,-826.4299583332595,-141.76355681816486,-434.9112343749726,-381.2809299909197
842,-91.57999999999569,-826.2598333332598,-141.72429720278018,-434.8474374999725,-381.22878682932355
843,-91.56999999999569,-826.089624999926,-141.6850183566263,-434.7836093749725,-381.1766196920229
844,-91.55999999999568,-825.91933333326,-141.64572027970328,-434.71974999997246,-381.1244285790169
845,-91.54999999999568,-825.7489583332599,-141.60640297201107,-434.65585937497247,-381.0722134903071
846,-91.53999999999567,-825.5784999999263,-141.5670664335495,-434.59193749997235,-381.0199744258924
847,-91.52999999999567,-825.4079583332591,-141.52771066431853,-434.52798437497233,-380.96771138577276
848,-91.51999999999566,-825.2373333332592,-141.4883356643186,-434.4639999999724,-380.9154243699488
849,-91.50999999999566,-825.0666249999258,-141.44894143354932,-434.3999843749723,-380.8631133784202
850,-91.49999999999565,-824.8958333332582,-141.40952797201064,-434.33593749997215,-380.8107784111872
851,-91.48999999999565,-824.7249583332585,-141.370095279703,-434.27185937497217,-380.75841946824886
852,-91.47999999999564,-824.5539999999246,-141.33064335662598,-434.207749999972,-380.70603654960667
853,-91.46999999999564,-824.3829583332595,-141.29117220278022,-434.1436093749721,-380.6536296552597
854,-91.45999999999563,-824.2118333332586,-141.25168181816466,-434.07943749997196,-380.60119878520806
855,-91.44999999999563,-824.040624999925,-141.21217220277993,-434.0152343749719,-380.54874393945136
856,-91.43999999999562,-823.8693333332585,-141.17264335662603,-433.9509999999719,-380.49626511799056
857,-91.42999999999562,-823.6979583332579,-141.13309527970293,-433.8867343749718,-380.4437623208252
858,-91.41999999999561,-823.5264999999245,-141.0935279720105,-433.8224374999718,-380.39123554795464
859,-91.4099999999956,-823.3549583332576,-141.05394143354886,-433.7581093749718,-380.33868479937996
860,-91.3999999999956,-823.1833333332587,-141.01433566431848,-433.69374999997177,-380.2861100751005
861,-91.3899999999956,-823.0116249999248,-140.9747106643183,-433.62935937497167,-380.2335113751167
862,-91.37999999999559,-822.8398333332582,-140.9350664335492,-433.56493749997156,-380.1808886994278
863,-91.36999999999558,-822.6679583332573,-140.89540297201046,-433.5004843749715,-380.12824204803445
864,-91.35999999999558,-822.4959999999236,-140.85572027970258,-433.43599999997156,-380.0755714209369
865,-91.34999999999557,-822.3239583332572,-140.8160183566257,-433.3714843749715,-380.02287681813385
866,-91.33999999999557,-822.1518333332565,-140.7762972027795,-433.30693749997135,-379.9701582396267
867,-91.32999999999556,-821.9796249999231,-140.73655681816408,-433.24235937497133,-379.9174156854153
868,-91.31999999999556,-821.8073333332562,-140.69679720277952,-433.1777499999714,-379.8646491554991
869,-91.30999999999555,-821.6349583332574,-140.65701835662577,-433.1131093749713,-379.8118586498777
870,-91.29999999999555,-821.4624999999235,-140.61722027970265,-433.04843749997127,-379.7590441685522
871,-91.28999999999554,-821.2899583332568,-140.57740297201036,-432.9837343749712,-379.70620571152216
872,-91.27999999999554,-821.1173333332558,-140.53756643354848,-432.91899999997116,-379.6533432787869
873,-91.26999999999553,-820.9446249999222,-140.49771066431765,-432.8542343749711,-379.60045687034767
874,-91.25999999999553,-820.7718333332558,-140.45783566431786,-432.7894374999711,-379.5475464862035
875,-91.24999999999552,-820.5989583332552,-140.41794143354846,-432.72460937497095,-379.4946121263549
876,-91.23999999999552,-820.4259999999233,-140.37802797201033,-432.6597499999709,-379.44165379080135
877,-91.22999999999551,-820.2529583332564,-140.3380952797026,-432.59485937497084,-379.38867147954346
878,-91.21999999999551,-820.0798333332559,-140.2981433566255,-432.5299374999709,-379.3356651925808
879,-91.2099999999955,-819.9066249999221,-140.25817220277924,-432.4649843749708,-379.28263492991346
880,-91.1999999999955,-819.7333333332554,-140.21818181816377,-432.39999999997076,-379.2295806915416
881,-91.18999999999549,-819.5599583332553,-140.17817220277917,-432.33498437497076,-379.17650247746536
882,-91.17999999999549,-819.3864999999216,-140.13814335662516,-432.26993749997064,-379.1234002876844
883,-91.16999999999548,-819.2129583332544,-140.09809527970202,-432.2048593749707,-379.07027412219855
884,-91.15999999999548,-819.0393333332538,-140.05802797200968,-432.1397499999706,-379.0171239810082
885,-91.14999999999547,-818.8656249999219,-140.01794143354837,-432.0746093749706,-378.96394986411343
886,-91.13999999999547,-818.691833333255,-139.9778356643175,-432.00943749997043,-378.9107517715135
887,-91.12999999999546,-818.5179583332546,-139.93771066431745,-431.94423437497045,-378.85752970320954
888,-91.11999999999546,-818.3439999999207,-139.89756643354823,-431.8789999999704,-378.80428365920096
889,-91.10999999999545,-818.169958333254,-139.85740297200962,-431.8137343749703,-378.7510136394876
890,-91.09999999999545,-817.9958333332538,-139.81722027970187,-431.7484374999703,-378.69771964406925
891,-91.08999999999544,-817.8216249999202,-139.77701835662492,-431.68310937497023,-378.6444016729467
892,-91.07999999999544,-817.6473333332546,-139.73679720277903,-431.61774999997016,-378.59105972611974
893,-91.06999999999543,-817.4729583332539,-139.69655681816354,-431.5523593749702,-378.537693803588
894,-91.05999999999543,-817.2984999999205,-139.6562972027789,-431.48693749997017,-378.48430390535134
895,-91.04999999999542,-817.1239583332535,-139.61601835662506,-431.4214843749701,-378.43089003141023
896,-91.03999999999542,-816.9493333332532,-139.57572027970184,-431.3559999999699,-378.3774521817646
897,-91.02999999999541,-816.7746249999193,-139.53540297200925,-431.29048437497,-378.32399035641384
898,-91.0199999999954,-816.5998333332526,-139.4950664335477,-431.22493749997,-378.2705045553591
899,-91.0099999999954,-816.4249583332524,-139.454710664317,-431.1593593749699,-378.21699477859966
900,-90.9999999999954,-816.2499999999188,-139.4143356643169,-431.09374999996976,-378.1634610261354
901,-90.98999999999539,-816.0749583332531,-139.37394143354783,-431.02810937496974,-378.10990329796624
902,-90.97999999999539,-815.8998333332524,-139.3335279720094,-430.9624374999697,-378.05632159409294
903,-90.96999999999538,-815.7246249999191,-139.2930952797016,-430.8967343749697,-378.00271591451514
904,-90.95999999999538,-815.5493333332522,-139.25264335662462,-430.83099999996966,-377.949086259232
905,-90.94999999999537,-815.3739583332517,-139.21217220277845,-430.7652343749696,-377.895432628245
906,-90.93999999999536,-815.1984999999179,-139.1716818181629,-430.6994374999695,-377.84175502155307
907,-90.92999999999536,-815.0229583332512,-139.13117220277823,-430.63360937496947,-377.7880534391566
908,-90.91999999999535,-814.8473333332525,-139.09064335662478,-430.56774999996946,-377.7343278810552
909,-90.90999999999535,-814.6716249999189,-139.0500952797015,-430.50185937496934,-377.6805783472496
910,-90.89999999999534,-814.4958333332518,-139.0095279720091,-430.4359374999693,-377.6268048377393
911,-90.88999999999534,-814.3199583332511,-138.9689414335475,-430.3699843749693,-377.5730073525238
912,-90.87999999999533,-814.1439999999177,-138.92833566431673,-430.3039999999692,-377.5191858916043
913,-90.86999999999533,-813.9679583332507,-138.88771066431661,-430.2379843749692,-377.4653404549803
914,-90.85999999999532,-813.7918333332503,-138.8470664335473,-430.17193749996915,-377.41147104265167
915,-90.84999999999532,-813.6156249999171,-138.8064029720088,-430.10585937496904,-377.3575776546178
916,-90.83999999999531,-813.4393333332498,-138.76572027970096,-430.0397499999691,-377.3036602908797
917,-90.82999999999531,-813.2629583332512,-138.72501835662436,-429.97360937496904,-377.24971895143716
918,-90.8199999999953,-813.0864999999175,-138.68429720277814,-429.907437499969,-377.19575363628985
919,-90.8099999999953,-812.9099583332503,-138.64355681816258,-429.84123437496885,-377.14176434543765
920,-90.7999999999953,-812.7333333332504,-138.60279720277805,-429.7749999999688,-377.087751078881
921,-90.78999999999529,-812.5566249999163,-138.56201835662412,-429.70873437496886,-377.0337138366199
922,-90.77999999999528,-812.3798333332493,-138.52122027970083,-429.64243749996876,-376.9796526186539
923,-90.76999999999528,-812.202958333249,-138.48040297200856,-429.57610937496867,-376.92556742498346
924,-90.75999999999527,-812.0259999999173,-138.43956643354736,-429.5097499999686,-376.8714582556086
925,-90.74999999999527,-811.8489583332498,-138.39871066431635,-429.4433593749687,-376.81732511052894
926,-90.73999999999526,-811.6718333332497,-138.35783566431638,-429.37693749996856,-376.7631679897444
927,-90.72999999999526,-811.494624999916,-138.31694143354702,-429.31048437496855,-376.70898689325554
928,-90.71999999999525,-811.3173333332488,-138.27602797200848,-429.24399999996854,-376.65478182106216
929,-90.70999999999525,-811.139958333249,-138.2350952797008,-429.1774843749684,-376.6005527731637
930,-90.69999999999524,-810.9624999999148,-138.19414335662373,-429.1109374999684,-376.54629974956094
931,-90.68999999999524,-810.7849583332479,-138.15317220277748,-429.04435937496834,-376.49202275025374
932,-90.67999999999523,-810.6073333332474,-138.11218181816207,-428.97774999996824,-376.4377217752417
933,-90.66999999999523,-810.4296249999159,-138.07117220277772,-428.9111093749682,-376.38339682452494
934,-90.65999999999522,-810.2518333332484,-138.03014335662374,-428.8444374999682,-376.32904789810357
935,-90.64999999999522,-810.0739583332482,-137.98909527970062,-428.7777343749681,-376.2746749959779
936,-90.63999999999521,-809.8959999999146,-137.9480279720083,-428.71099999996807,-376.2202781181471
937,-90.6299999999952,-809.7179583332475,-137.90694143354662,-428.644234374968,-376.1658572646121
938,-90.6199999999952,-809.5398333332475,-137.8658356643158,-428.57743749996797,-376.11141243537253
939,-90.6099999999952,-809.3616249999134,-137.82471066431555,-428.51060937496794,-376.0569436304283
940,-90.59999999999519,-809.1833333332479,-137.78356643354678,-428.4437499999679,-376.0024508497789
941,-90.58999999999519,-809.0049583332475,-137.74240297200822,-428.3768593749678,-375.9479340934255
942,-90.57999999999518,-808.8264999999144,-137.7012202797005,-428.3099374999677,-375.89339336136743
943,-90.56999999999518,-808.647958333247,-137.66001835662337,-428.2429843749677,-375.8388286536043
944,-90.55999999999517,-808.4693333332468,-137.6187972027773,-428.17599999996776,-375.7842399701368
945,-90.54999999999517,-808.2906249999131,-137.57755681816184,-428.10898437496763,-375.72962731096504
946,-90.53999999999516,-808.111833333246,-137.536297202777,-428.0419374999675,-375.6749906760883
947,-90.52999999999516,-807.932958333246,-137.4950183566232,-427.9748593749675,-375.62033006550683
948,-90.51999999999515,-807.7539999999126,-137.45372027970004,-427.9077499999675,-375.56564547922096
949,-90.50999999999515,-807.5749583332465,-137.4124029720079,-427.8406093749674,-375.51093691723037
950,-90.49999999999514,-807.3958333332469,-137.3710664335464,-427.7734374999674,-375.45620437953505
951,-90.48999999999513,-807.2166249999129,-137.32971066431548,-427.7062343749674,-375.4014478661353
952,-90.47999999999513,-807.0373333332462,-137.28833566431544,-427.63899999996727,-375.34666737703105
953,-90.46999999999512,-806.8579583332453,-137.2469414335462,-427.5717343749672,-375.29186291222214
954,-90.45999999999512,-806.6784999999117,-137.20552797200781,-427.5044374999672,-375.23703447170817
955,-90.44999999999511,-806.4989583332452,-137.1640952796998,-427.43710937496706,-375.1821820554901
956,-90.43999999999511,-806.319333333246,-137.12264335662329,-427.36974999996704,-375.1273056635672
957,-90.4299999999951,-806.1396249999127,-137.08117220277694,-427.302359374967,-375.0724052959399
958,-90.4199999999951,-805.959833333245,-137.03968181816145,-427.234937499967,-375.0174809526074
959,-90.4099999999951,-805.7799583332446,-136.99817220277677,-427.1674843749669,-374.9625326335707
960,-90.39999999999509,-805.5999999999115,-136.95664335662295,-427.0999999999669,-374.90756033882957
961,-90.38999999999508,-805.419958333244,-136.91509527969973,-427.0324843749669,-374.85256406838334
962,-90.37999999999508,-805.2398333332438,-136.87352797200734,-426.9649374999668,-374.7975438222328
963,-90.36999999999507,-805.059624999911,-136.83194143354578,-426.89735937496675,-374.7424996003777
964,-90.35999999999507,-804.8793333332437,-136.79033566431485,-426.8297499999667,-374.68743140281794
965,-90.34999999999506,-804.6989583332446,-136.74871066431515,-426.76210937496666,-374.6323392295532
966,-90.33999999999506,-804.5184999999112,-136.7070664335459,-426.6944374999666,-374.577223080584
967,-90.32999999999505,-804.3379583332443,-136.66540297200723,-426.6267343749666,-374.5220829559105
968,-90.31999999999505,-804.1573333332439,-136.62372027969963,-426.55899999996643,-374.4669188555321
969,-90.30999999999504,-803.97662499991,-136.58201835662263,-426.4912343749663,-374.41173077944904
970,-90.29999999999504,-803.7958333332433,-136.54029720277646,-426.4234374999664,-374.3565187276617
971,-90.28999999999503,-803.6149583332431,-136.49855681816092,-426.3556093749664,-374.30128270016974
972,-90.27999999999503,-803.433999999911,-136.4567972027766,-426.28774999996625,-374.2460226969727
973,-90.26999999999502,-803.2529583332438,-136.41501835662274,-426.21985937496623,-374.19073871807126
974,-90.25999999999502,-803.0718333332438,-136.37322027969947,-426.1519374999662,-374.13543076346514
975,-90.24999999999501,-802.8906249999097,-136.33140297200703,-426.0839843749662,-374.0800988331543
976,-90.239999999995,-802.7093333332427,-136.28956643354564,-426.015999999966,-374.02474292713913
977,-90.229999999995,-802.5279583332424,-136.24771066431467,-425.94798437496604,-373.9693630454196
978,-90.219999999995,-802.3464999999092,-136.20583566431452,-425.879937499966,-373.91395918799515
979,-90.20999999999499,-802.1649583332418,-136.1639414335454,-425.81185937496593,-373.8585313548656
980,-90.19999999999499,-801.9833333332416,-136.1220279720067,-425.74374999996587,-373.80307954603194
981,-90.18999999999498,-801.8016249999087,-136.08009527969926,-425.6756093749658,-373.7476037614938
982,-90.17999999999498,-801.6198333332422,-136.03814335662244,-425.6074374999657,-373.6921040012509
983,-90.16999999999497,-801.4379583332416,-135.99617220277622,-425.53923437496576,-373.6365802653029
984,-90.15999999999497,-801.2559999999082,-135.95418181816063,-425.4709999999657,-373.58103255365086
985,-90.14999999999496,-801.0739583332413,-135.91217220277588,-425.4027343749657,-373.52546086629405
986,-90.13999999999496,-800.8918333332408,-135.87014335662195,-425.3344374999656,-373.4698652032323
987,-90.12999999999495,-800.709624999907,-135.82809527969886,-425.2661093749655,-373.41424556446646
988,-90.11999999999495,-800.5273333332418,-135.7860279720068,-425.19774999996554,-373.35860194999583
989,-90.10999999999494,-800.3449583332416,-135.74394143354536,-425.1293593749654,-373.3029343598205
990,-90.09999999999494,-800.1624999999079,-135.70183566431433,-425.06093749996535,-373.24724279394025
991,-90.08999999999493,-799.9799583332408,-135.65971066431436,-424.9924843749653,-373.19152725235585
992,-90.07999999999493,-799.7973333332401,-135.617566433545,-424.92399999996525,-373.1357877350667
993,-90.06999999999492,-799.6146249999067,-135.57540297200646,-424.8554843749652,-373.08002424207245
994,-90.05999999999491,-799.4318333332398,-135.53322027969875,-424.7869374999652,-373.02423677337424
995,-90.04999999999491,-799.2489583332401,-135.49101835662165,-424.7183593749651,-372.96842532897125
996,-90.0399999999949,-799.0659999999054,-135.4487972027754,-424.6497499999651,-372.9125899088639
997,-90.0299999999949,-798.8829583332403,-135.40655681816042,-424.5811093749651,-372.8567305130513
998,-90.0199999999949,-798.6998333332401,-135.36429720277562,-424.51243749996496,-372.8008471415346
999,-90.00999999999489,-798.5166249999064,-135.32201835662184,-424.44373437496483,-372.7449397943129
1000,-89.99999999999488,-798.3333333332392,-135.2797202796985,-424.37499999996487,-372.6890084713866
1001,-89.98999999999488,-798.1499583332393,-135.23740297200618,-424.30623437496484,-372.63305317275604
1002,-89.97999999999487,-797.9664999999052,-135.19506643354472,-424.23743749996476,-372.5770738984207
1003,-89.96999999999487,-797.7829583332382,-135.15271066431384,-424.16860937496466,-372.52107064838066
1004,-89.95999999999486,-797.5993333332401,-135.11033566431402,-424.0997499999646,-372.46504342263586
1005,-89.94999999999486,-797.4156249999062,-135.06794143354483,-424.0308593749647,-372.4089922211868
1006,-89.93999999999485,-797.2318333332395,-135.02552797200624,-423.96193749996456,-372.3529170440329
1007,-89.92999999999485,-797.0479583332385,-134.98309527969852,-423.8929843749645,-372.2968178911744
1008,-89.91999999999484,-796.8639999999049,-134.9406433566214,-423.8239999999645,-372.2406947626113
1009,-89.90999999999484,-796.6799583332385,-134.8981722027753,-423.75498437496447,-372.1845476583435
1010,-89.89999999999483,-796.4958333332378,-134.85568181815984,-423.6859374999643,-372.12837657837144
