demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
76.68,3727.2978,828.2884,5324.711143,950.7625703
76.69,3727.729513,828.3843361,5325.327875,950.8715423
76.7,3728.16125,828.4802778,5325.944643,950.9805205
76.71,3728.593013,828.576225,5326.561446,951.0895051
76.72,3729.0248,828.6721778,5327.178286,951.1984958
76.73,3729.456613,828.7681361,5327.795161,951.3074928
76.74,3729.88845,828.8641,5328.412071,951.416496
76.75,3730.320313,828.9600694,5329.029018,951.5255055
76.76,3730.7522,829.0560444,5329.646,951.6345212
76.77,3731.184113,829.152025,5330.263018,951.7435432
76.78,3731.61605,829.2480111,5330.880071,951.8525714
76.79,3732.048013,829.3440028,5331.497161,951.9616059
76.8,3732.48,829.44,5332.114286,952.0706466
76.81,3732.912013,829.5360028,5332.731446,952.1796935
76.82,3733.34405,829.6320111,5333.348643,952.2887467
76.83,3733.776113,829.728025,5333.965875,952.3978061
76.84,3734.2082,829.8240444,5334.583143,952.5068718
76.85,3734.640313,829.9200694,5335.200446,952.6159437
76.86,3735.07245,830.0161,5335.817786,952.7250219
76.87,3735.504613,830.1121361,5336.435161,952.8341063
76.88,3735.9368,830.2081778,5337.052571,952.9431969
76.89,3736.369013,830.304225,5337.670018,953.0522938
76.9,3736.80125,830.4002778,5338.2875,953.161397
76.91,3737.233513,830.4963361,5338.905018,953.2705063
76.92,3737.6658,830.5924,5339.522571,953.3796219
76.93,3738.098113,830.6884694,5340.140161,953.4887438
76.94,3738.53045,830.7845444,5340.757786,953.5978719
76.95,3738.962813,830.880625,5341.375446,953.7070063
76.96,3739.3952,830.9767111,5341.993143,953.8161469
76.97,3739.827613,831.0728028,5342.610875,953.9252937
76.98,3740.26005,831.1689,5343.228643,954.0344468
76.99,3740.692513,831.2650028,5343.846446,954.1436061
77,3741.125,831.3611111,5344.464286,954.2527717
77.01,3741.557513,831.457225,5345.082161,954.3619435
77.02,3741.99005,831.5533444,5345.700071,954.4711215
77.03,3742.422613,831.6494694,5346.318018,954.5803058
77.04,3742.8552,831.7456,5346.936,954.6894964
77.05,3743.287813,831.8417361,5347.554018,954.7986932
77.06,3743.72045,831.9378778,5348.172071,954.9078962
77.07,3744.153113,832.034025,5348.790161,955.0171055
77.08,3744.5858,832.1301778,5349.408286,955.126321
77.09,3745.018513,832.2263361,5350.026446,955.2355427
77.1,3745.45125,832.3225,5350.644643,955.3447708
77.11,3745.884013,832.4186694,5351.262875,955.454005
77.12,3746.3168,832.5148444,5351.881143,955.5632455
77.13,3746.749613,832.611025,5352.499446,955.6724922
77.14,3747.18245,832.7072111,5353.117786,955.7817452
77.15,3747.615313,832.8034028,5353.736161,955.8910044
77.16,3748.0482,832.8996,5354.354571,956.0002699
